user_id,signup_date,city,device,acquisition_channel,user_type
U01899,2024-11-01,Delhi,Android,Organic,New
U01900,2024-12-23,Bengaluru,Android,Paid Search,New
U01901,2024-02-13,Bengaluru,Android,Organic,Returning
U01902,2024-11-11,Kolkata,Android,Organic,New
U01903,2023-07-09,Hyderabad,iOS,Organic,Returning
U01904,2024-10-08,Delhi,iOS,Paid Social,New
U01905,2023-08-04,Kolkata,iOS,Paid Search,Returning
U01906,2024-12-31,Bengaluru,Android,Paid Search,New
U01907,2024-12-08,Delhi,Android,Paid Search,New
U01908,2024-10-17,Hyderabad,Android,Organic,New
U01909,2024-01-05,Delhi,Android,Organic,Returning
U01910,2024-07-08,Bengaluru,Android,Organic,Returning
U01911,2024-10-20,Delhi,iOS,Paid Search,New
U01912,2024-10-29,Mumbai,Android,Organic,New
U01913,2024-01-15,Mumbai,Android,Organic,Returning
U01914,2024-11-05,Delhi,Android,Referral,New
U01915,2024-12-23,Delhi,iOS,Paid Social,New
U01916,2024-10-06,Delhi,Android,Organic,New
U01917,2023-04-05,Mumbai,iOS,Referral,Returning
U01918,2024-10-02,Bengaluru,Android,Organic,Returning
U01919,2023-08-01,Kolkata,Android,Organic,Returning
U01920,2023-10-31,Hyderabad,iOS,Organic,Returning
U01921,2024-11-14,Delhi,Android,Referral,New
U01922,2024-09-27,Hyderabad,iOS,Organic,New
U01923,2024-09-11,Bengaluru,Android,Paid Social,New
U01924,2024-09-23,Delhi,Android,Paid Search,New
U01925,2024-11-01,Delhi,Android,Paid Search,New
U01926,2024-11-18,Delhi,iOS,Organic,New
U01927,2024-12-17,Hyderabad,iOS,Organic,New
U01928,2023-05-04,Kolkata,Android,Paid Social,Returning
U01929,2024-09-24,Delhi,Android,Organic,New
U01930,2024-09-27,Delhi,Android,Paid Search,New
U01931,2023-10-09,Mumbai,Android,Organic,Returning
U01932,2023-03-10,Delhi,Android,Paid Social,Returning
U01933,2024-01-21,Bengaluru,Android,Paid Social,Returning
U01934,2024-05-06,Kolkata,iOS,Paid Search,Returning
U01935,2024-01-22,Hyderabad,Android,Paid Search,Returning
U01936,2024-12-23,Kolkata,Android,Organic,New
U01937,2024-11-07,Bengaluru,iOS,Organic,New
U01938,2023-03-14,Bengaluru,Android,Organic,Returning
U01939,2024-10-07,Delhi,iOS,Paid Social,New
U01940,2024-10-30,Kolkata,Android,Organic,New
U01941,2024-11-11,Bengaluru,Android,Organic,New
U01942,2024-09-25,Bengaluru,Android,Organic,New
U01943,2024-09-22,Bengaluru,Android,Organic,New
U01944,2024-11-25,Hyderabad,Android,Paid Search,New
U01945,2024-01-05,Hyderabad,Android,Paid Social,Returning
U01946,2023-08-18,Hyderabad,Android,Organic,Returning
U01947,2024-12-26,Bengaluru,Android,Organic,New
U01948,2024-06-20,Hyderabad,Android,Paid Search,Returning
U01949,2024-12-19,Delhi,Android,Paid Search,New
U01950,2024-04-20,Bengaluru,iOS,Paid Social,Returning
U01951,2024-07-20,Delhi,Android,Paid Social,Returning
U01952,2024-09-23,Mumbai,Android,Paid Social,New
U01953,2024-05-17,Delhi,Android,Paid Social,Returning
U01954,2023-03-29,Kolkata,Android,Referral,Returning
U01955,2024-06-11,Delhi,Android,Paid Search,Returning
U01956,2024-09-18,Delhi,iOS,Paid Search,Returning
U01957,2024-12-29,Mumbai,Android,Paid Social,New
U01958,2024-12-18,Mumbai,Android,Organic,New
U01959,2023-08-22,Bengaluru,Android,Organic,Returning
U01960,2024-05-07,Mumbai,Android,Referral,Returning
U01961,2023-01-15,Bengaluru,iOS,Paid Search,Returning
U01962,2024-12-28,Delhi,Android,Organic,New
U01963,2023-07-08,Hyderabad,Android,Organic,Returning
U01964,2024-10-03,Mumbai,iOS,Organic,New
U01965,2023-03-18,Delhi,Android,Organic,Returning
U01966,2024-09-27,Bengaluru,iOS,Paid Search,New
U01967,2024-05-11,Mumbai,Android,Paid Search,Returning
U01968,2023-11-07,Delhi,Android,Paid Search,Returning
U01969,2024-09-15,Kolkata,Android,Organic,New
U01970,2024-11-04,Mumbai,Android,Paid Search,New
U01971,2024-11-15,Kolkata,Android,Organic,New
U01972,2023-11-08,Delhi,Android,Organic,Returning
U01973,2023-01-30,Hyderabad,Android,Paid Search,Returning
U01974,2024-10-04,Bengaluru,Android,Organic,New
U01975,2024-10-20,Delhi,Android,Referral,New
U01976,2024-09-07,Bengaluru,Android,Paid Search,New
U01977,2024-11-13,Bengaluru,Android,Organic,New
U01978,2024-09-19,Kolkata,iOS,Organic,Returning
U01979,2024-05-27,Hyderabad,Android,Organic,Returning
U01980,2024-12-03,Mumbai,iOS,Organic,New
U01981,2024-07-31,Mumbai,Android,Referral,Returning
U01982,2024-09-21,Mumbai,Android,Paid Social,New
U01983,2024-08-20,Mumbai,Android,Paid Social,Returning
U01984,2024-12-21,Hyderabad,Android,Paid Search,New
U01985,2024-07-16,Mumbai,Android,Referral,Returning
U01986,2023-12-18,Hyderabad,Android,Referral,Returning
U01987,2024-12-26,Delhi,iOS,Organic,New
U01988,2023-08-14,Kolkata,Android,Organic,Returning
U01989,2023-02-15,Bengaluru,Android,Organic,Returning
U01990,2024-11-07,Delhi,Android,Organic,New
U01991,2024-12-19,Kolkata,Android,Paid Search,New
U01992,2023-11-03,Bengaluru,iOS,Organic,Returning
U01993,2024-11-03,Bengaluru,Android,Paid Social,New
U01994,2024-10-01,Delhi,Android,Organic,New
U01995,2024-09-09,Delhi,Android,Paid Social,New
U01996,2023-04-02,Kolkata,Android,Organic,Returning
U01997,2024-11-08,Hyderabad,iOS,Organic,New
U01998,2024-09-25,Delhi,Android,Paid Social,New
U01999,2023-10-17,Kolkata,iOS,Paid Search,Returning
U02000,2024-09-21,Mumbai,Android,Paid Social,New
U02001,2023-10-21,Kolkata,Android,Referral,Returning
U02002,2024-09-28,Bengaluru,Android,Organic,New
U02003,2024-03-19,Mumbai,Android,Organic,Returning
U02004,2023-05-01,Bengaluru,Android,Organic,Returning
U02005,2024-12-14,Bengaluru,Android,Organic,New
U02006,2024-02-28,Hyderabad,iOS,Referral,Returning
U02007,2024-10-26,Bengaluru,iOS,Paid Social,New
U02008,2024-10-01,Mumbai,Android,Organic,New
U02009,2024-10-01,Hyderabad,Android,Paid Social,New
U02010,2023-03-13,Bengaluru,Android,Referral,Returning
U02011,2024-11-08,Delhi,Android,Organic,New
U02012,2024-09-26,Hyderabad,Android,Organic,New
U02013,2024-11-02,Kolkata,Android,Paid Social,New
U02014,2024-09-06,Delhi,Android,Paid Social,New
U02015,2024-10-13,Kolkata,Android,Organic,New
U02016,2024-10-17,Hyderabad,Android,Paid Search,New
U02017,2024-10-24,Mumbai,Android,Organic,New
U02018,2024-12-03,Delhi,Android,Paid Search,New
U02019,2024-03-22,Hyderabad,Android,Paid Search,Returning
U02020,2024-12-03,Hyderabad,iOS,Organic,New
U02021,2023-10-17,Delhi,Android,Paid Social,Returning
U02022,2024-09-28,Kolkata,iOS,Paid Search,New
U02023,2024-11-08,Kolkata,iOS,Paid Social,New
U02024,2024-09-05,Mumbai,Android,Paid Search,New
U02025,2024-12-13,Hyderabad,iOS,Paid Search,New
U02026,2024-12-07,Mumbai,iOS,Organic,New
U02027,2024-09-23,Hyderabad,iOS,Organic,Returning
U02028,2024-09-07,Hyderabad,iOS,Paid Social,New
U02029,2024-10-29,Bengaluru,Android,Paid Search,New
U02030,2023-09-30,Bengaluru,Android,Organic,Returning
U02031,2024-09-08,Delhi,iOS,Referral,New
U02032,2024-11-13,Kolkata,iOS,Paid Social,New
U02033,2024-12-01,Delhi,Android,Organic,New
U02034,2024-09-15,Kolkata,Android,Organic,New
U02035,2024-12-14,Delhi,Android,Paid Search,New
U02036,2023-02-26,Delhi,iOS,Organic,Returning
U02037,2024-05-13,Kolkata,Android,Referral,Returning
U02038,2024-10-25,Mumbai,Android,Paid Search,New
U02039,2023-07-27,Delhi,Android,Organic,Returning
U02040,2024-03-18,Bengaluru,Android,Paid Search,Returning
U02041,2024-09-12,Bengaluru,iOS,Organic,New
U02042,2023-08-01,Bengaluru,Android,Paid Search,Returning
U02043,2024-06-07,Delhi,Android,Organic,Returning
U02044,2023-04-19,Mumbai,Android,Paid Social,Returning
U02045,2024-03-18,Delhi,iOS,Paid Social,Returning
U02046,2024-09-19,Bengaluru,Android,Referral,New
U02047,2024-10-01,Delhi,Android,Organic,New
U02048,2024-11-16,Delhi,Android,Organic,New
U02049,2024-09-18,Kolkata,iOS,Paid Social,New
U02050,2024-12-29,Delhi,iOS,Organic,New
U02051,2023-08-21,Bengaluru,Android,Organic,Returning
U02052,2024-12-13,Mumbai,Android,Referral,New
U02053,2024-10-29,Kolkata,iOS,Paid Social,New
U02054,2023-03-14,Hyderabad,Android,Referral,Returning
U02055,2024-12-06,Hyderabad,Android,Organic,New
U02056,2024-12-03,Kolkata,iOS,Paid Search,New
U02057,2024-01-12,Mumbai,iOS,Paid Search,Returning
U02058,2024-12-26,Kolkata,iOS,Paid Search,New
U02059,2024-12-06,Bengaluru,iOS,Organic,New
U02060,2024-11-29,Hyderabad,Android,Paid Social,New
U02061,2024-06-28,Hyderabad,Android,Organic,Returning
U02062,2024-10-23,Kolkata,Android,Paid Search,New
U02063,2024-11-25,Delhi,Android,Referral,New
U02064,2024-12-16,Hyderabad,Android,Paid Social,New
U02065,2024-11-01,Bengaluru,Android,Organic,New
U02066,2023-05-28,Mumbai,iOS,Paid Search,Returning
U02067,2024-10-10,Delhi,Android,Paid Search,New
U02068,2023-12-17,Mumbai,iOS,Organic,Returning
U02069,2024-09-04,Mumbai,Android,Organic,New
U02070,2024-12-21,Delhi,Android,Paid Search,New
U02071,2023-03-08,Bengaluru,Android,Paid Social,Returning
U02072,2024-10-12,Delhi,Android,Referral,New
U02073,2024-10-13,Mumbai,Android,Organic,New
U02074,2023-03-24,Mumbai,Android,Organic,Returning
U02075,2024-11-08,Hyderabad,Android,Organic,New
U02076,2024-10-08,Bengaluru,Android,Referral,New
U02077,2024-09-12,Hyderabad,Android,Paid Social,Returning
U02078,2024-10-11,Hyderabad,Android,Referral,New
U02079,2024-10-27,Bengaluru,Android,Paid Search,New
U02080,2024-09-06,Delhi,Android,Organic,New
U02081,2024-11-24,Delhi,Android,Paid Search,New
U02082,2024-10-06,Delhi,Android,Organic,New
U02083,2023-06-16,Bengaluru,Android,Organic,Returning
U02084,2024-12-27,Bengaluru,iOS,Organic,New
U02085,2023-08-14,Bengaluru,iOS,Organic,Returning
U02086,2024-12-06,Bengaluru,Android,Organic,New
U02087,2024-12-31,Delhi,Android,Referral,New
U02088,2024-10-17,Hyderabad,Android,Paid Social,New
U02089,2024-07-06,Mumbai,Android,Paid Social,Returning
U02090,2024-10-17,Delhi,Android,Organic,New
U02091,2024-11-08,Mumbai,Android,Paid Social,New
U02092,2023-01-30,Mumbai,iOS,Organic,Returning
U02093,2023-10-07,Bengaluru,Android,Organic,Returning
U02094,2024-12-13,Bengaluru,Android,Organic,New
U02095,2024-09-17,Bengaluru,iOS,Organic,Returning
U02096,2024-09-06,Mumbai,Android,Referral,New
U02097,2024-10-07,Delhi,Android,Paid Social,New
U02098,2024-11-01,Delhi,Android,Organic,New
U02099,2024-09-10,Mumbai,Android,Paid Search,New
U02100,2024-09-13,Kolkata,iOS,Organic,New
U02101,2024-02-15,Delhi,Android,Organic,Returning
U02102,2024-10-30,Mumbai,Android,Paid Search,New
U02103,2024-05-13,Mumbai,Android,Paid Social,Returning
U02104,2024-04-02,Hyderabad,Android,Paid Social,Returning
U02105,2023-06-22,Hyderabad,Android,Organic,Returning
U02106,2024-09-19,Hyderabad,Android,Paid Search,Returning
U02107,2023-02-05,Bengaluru,Android,Organic,Returning
U02108,2023-01-22,Delhi,Android,Organic,Returning
U02109,2024-10-17,Hyderabad,iOS,Organic,New
U02110,2024-12-01,Delhi,iOS,Organic,New
U02111,2024-10-05,Kolkata,iOS,Organic,New
U02112,2024-09-17,Delhi,Android,Organic,New
U02113,2024-12-28,Mumbai,iOS,Paid Social,New
U02114,2023-03-12,Delhi,iOS,Organic,Returning
U02115,2024-10-24,Delhi,Android,Organic,New
U02116,2024-06-27,Hyderabad,Android,Referral,Returning
U02117,2024-10-17,Bengaluru,Android,Referral,New
U02118,2024-11-19,Mumbai,iOS,Organic,New
U02119,2024-12-28,Mumbai,iOS,Organic,New
U02120,2024-10-19,Hyderabad,iOS,Organic,New
U02121,2024-12-28,Mumbai,Android,Referral,New
U02122,2024-12-08,Kolkata,iOS,Organic,New
U02123,2024-12-13,Kolkata,Android,Organic,New
U02124,2024-12-26,Delhi,Android,Paid Social,New
U02125,2024-11-13,Hyderabad,Android,Paid Social,New
U02126,2024-09-19,Kolkata,iOS,Organic,New
U02127,2024-11-26,Bengaluru,iOS,Organic,New
U02128,2024-12-04,Mumbai,Android,Organic,New
U02129,2024-09-27,Delhi,Android,Organic,New
U02130,2024-09-11,Mumbai,Android,Organic,New
U02131,2024-11-26,Bengaluru,Android,Paid Social,New
U02132,2023-11-21,Hyderabad,iOS,Paid Social,Returning
U02133,2024-02-23,Delhi,Android,Paid Social,Returning
U02134,2024-05-06,Mumbai,Android,Paid Social,Returning
U02135,2024-09-04,Bengaluru,Android,Paid Search,New
U02136,2024-10-14,Hyderabad,Android,Organic,New
U02137,2024-09-12,Mumbai,iOS,Paid Social,New
U02138,2023-01-28,Mumbai,Android,Organic,Returning
U02139,2024-01-15,Delhi,Android,Organic,Returning
U02140,2024-03-31,Bengaluru,iOS,Organic,Returning
U02141,2023-12-24,Delhi,Android,Paid Social,Returning
U02142,2024-11-16,Kolkata,Android,Paid Search,New
U02143,2023-05-05,Bengaluru,Android,Paid Search,Returning
U02144,2023-04-29,Mumbai,iOS,Paid Search,Returning
U02145,2024-12-27,Bengaluru,Android,Paid Social,New
U02146,2023-03-16,Hyderabad,Android,Organic,Returning
U02147,2024-09-15,Bengaluru,Android,Organic,New
U02148,2024-08-26,Delhi,Android,Paid Social,Returning
U02149,2024-01-04,Delhi,Android,Paid Search,Returning
U02150,2024-12-12,Bengaluru,Android,Paid Search,New
U02151,2023-10-29,Delhi,Android,Organic,Returning
U02152,2024-10-11,Delhi,Android,Referral,New
U02153,2024-02-07,Mumbai,Android,Organic,Returning
U02154,2024-09-09,Kolkata,Android,Referral,Returning
U02155,2023-03-17,Delhi,Android,Paid Social,Returning
U02156,2023-06-09,Kolkata,iOS,Referral,Returning
U02157,2024-10-22,Delhi,Android,Organic,New
U02158,2024-12-15,Bengaluru,iOS,Paid Search,New
U02159,2024-12-30,Bengaluru,iOS,Organic,New
U02160,2024-10-17,Delhi,iOS,Organic,New
U02161,2024-12-10,Delhi,Android,Organic,New
U02162,2024-10-06,Kolkata,Android,Organic,New
U02163,2024-09-25,Mumbai,Android,Organic,New
U02164,2024-11-02,Mumbai,Android,Paid Search,New
U02165,2024-08-31,Mumbai,Android,Organic,Returning
U02166,2024-09-09,Delhi,Android,Organic,New
U02167,2024-06-22,Mumbai,Android,Organic,Returning
U02168,2024-10-02,Bengaluru,iOS,Paid Social,New
U02169,2024-12-09,Bengaluru,Android,Organic,New
U02170,2024-12-13,Delhi,iOS,Paid Social,New
U02171,2024-10-13,Bengaluru,iOS,Organic,New
U02172,2024-12-08,Mumbai,Android,Paid Search,New
U02173,2024-10-30,Bengaluru,Android,Paid Social,New
U02174,2024-10-22,Bengaluru,Android,Paid Search,New
U02175,2024-12-18,Kolkata,iOS,Paid Search,New
U02176,2024-08-20,Kolkata,iOS,Referral,Returning
U02177,2024-12-09,Mumbai,Android,Organic,New
U02178,2023-10-22,Mumbai,Android,Organic,Returning
U02179,2024-09-10,Hyderabad,Android,Referral,New
U02180,2023-01-27,Bengaluru,iOS,Paid Social,Returning
U02181,2023-07-10,Delhi,iOS,Paid Search,Returning
U02182,2023-02-21,Bengaluru,iOS,Organic,Returning
U02183,2024-05-06,Delhi,Android,Organic,Returning
U02184,2024-10-31,Kolkata,Android,Referral,New
U02185,2024-09-14,Hyderabad,Android,Paid Social,New
U02186,2024-10-15,Kolkata,Android,Organic,New
U02187,2023-06-09,Hyderabad,Android,Organic,Returning
U02188,2024-06-27,Mumbai,iOS,Paid Social,Returning
U02189,2024-10-02,Hyderabad,iOS,Paid Search,New
U02190,2023-06-08,Mumbai,Android,Referral,Returning
U02191,2024-12-08,Delhi,Android,Organic,New
U02192,2024-06-23,Delhi,Android,Organic,Returning
U02193,2024-06-06,Mumbai,iOS,Organic,Returning
U02194,2024-11-20,Bengaluru,iOS,Paid Search,New
U02195,2024-07-24,Mumbai,Android,Organic,Returning
U02196,2024-01-28,Bengaluru,Android,Organic,Returning
U02197,2024-12-05,Mumbai,Android,Organic,New
U02198,2024-12-07,Bengaluru,Android,Organic,New
U02199,2024-10-15,Delhi,Android,Paid Social,New
U02200,2024-03-20,Mumbai,Android,Organic,Returning
U02201,2024-12-05,Bengaluru,Android,Paid Search,New
U02202,2023-06-28,Kolkata,Android,Paid Social,Returning
U02203,2024-03-01,Delhi,Android,Organic,Returning
U02204,2024-12-03,Delhi,iOS,Paid Search,New
U02205,2024-09-28,Bengaluru,Android,Paid Social,New
U02206,2023-09-02,Hyderabad,Android,Paid Search,Returning
U02207,2024-03-15,Mumbai,iOS,Paid Search,Returning
U02208,2024-11-04,Delhi,Android,Paid Social,New
U02209,2024-11-11,Bengaluru,Android,Referral,New
U02210,2024-09-04,Hyderabad,Android,Paid Social,New
U02211,2023-03-15,Kolkata,iOS,Organic,Returning
U02212,2024-12-24,Delhi,Android,Paid Search,New
U02213,2023-04-16,Bengaluru,Android,Paid Search,Returning
U02214,2024-11-22,Bengaluru,Android,Organic,New
U02215,2023-08-12,Bengaluru,Android,Paid Search,Returning
U02216,2024-09-10,Hyderabad,Android,Paid Social,New
U02217,2024-11-12,Kolkata,Android,Organic,New
U02218,2024-10-03,Kolkata,Android,Referral,Returning
U02219,2024-06-05,Hyderabad,Android,Referral,Returning
U02220,2024-11-25,Bengaluru,Android,Organic,New
U02221,2024-12-01,Kolkata,Android,Organic,New
U02222,2024-10-21,Delhi,Android,Referral,New
U02223,2024-12-08,Delhi,Android,Organic,New
U02224,2024-10-14,Hyderabad,iOS,Paid Social,New
U02225,2024-10-03,Bengaluru,Android,Organic,Returning
U02226,2024-12-21,Hyderabad,Android,Organic,New
U02227,2023-10-03,Kolkata,iOS,Organic,Returning
U02228,2024-12-01,Hyderabad,iOS,Organic,New
U02229,2024-12-20,Hyderabad,Android,Referral,New
U02230,2023-03-20,Delhi,iOS,Organic,Returning
U02231,2024-11-12,Bengaluru,Android,Organic,New
U02232,2023-03-14,Hyderabad,iOS,Paid Social,Returning
U02233,2024-10-29,Mumbai,Android,Referral,New
U02234,2023-08-12,Kolkata,Android,Organic,Returning
U02235,2023-09-08,Bengaluru,iOS,Paid Social,Returning
U02236,2024-07-21,Delhi,Android,Organic,Returning
U02237,2024-12-31,Delhi,iOS,Paid Social,New
U02238,2024-10-06,Hyderabad,Android,Paid Social,New
U02239,2024-11-09,Hyderabad,Android,Referral,New
U02240,2024-10-22,Kolkata,iOS,Paid Search,New
U02241,2024-12-15,Delhi,Android,Referral,New
U02242,2024-11-11,Mumbai,iOS,Organic,New
U02243,2024-09-26,Bengaluru,iOS,Paid Social,New
U02244,2024-12-08,Bengaluru,Android,Paid Social,New
U02245,2024-09-05,Delhi,Android,Organic,New
U02246,2024-11-12,Mumbai,Android,Referral,New
U02247,2024-12-16,Delhi,Android,Paid Social,New
U02248,2024-05-25,Delhi,Android,Referral,Returning
U02249,2024-11-07,Mumbai,Android,Organic,New
U02250,2024-09-09,Hyderabad,iOS,Paid Social,New
U02251,2024-11-06,Bengaluru,Android,Organic,New
U02252,2024-03-02,Delhi,Android,Referral,Returning
U02253,2024-11-16,Hyderabad,Android,Organic,New
U02254,2023-11-20,Hyderabad,Android,Paid Search,Returning
U02255,2023-11-22,Hyderabad,Android,Organic,Returning
U02256,2024-10-20,Bengaluru,Android,Paid Social,New
U02257,2024-09-28,Mumbai,Android,Organic,Returning
U02258,2023-03-24,Kolkata,Android,Referral,Returning
U02259,2024-11-12,Delhi,iOS,Referral,New
U02260,2024-09-17,Delhi,iOS,Organic,New
U02261,2024-01-10,Kolkata,Android,Paid Social,Returning
U02262,2023-10-17,Bengaluru,iOS,Paid Social,Returning
U02263,2024-10-24,Hyderabad,iOS,Organic,New
U02264,2024-10-23,Hyderabad,Android,Organic,New
U02265,2024-07-02,Bengaluru,iOS,Organic,Returning
U02266,2024-11-30,Hyderabad,Android,Organic,New
U02267,2023-02-22,Delhi,Android,Paid Search,Returning
U02268,2024-10-14,Hyderabad,Android,Paid Search,New
U02269,2024-05-17,Kolkata,iOS,Paid Search,Returning
U02270,2023-08-17,Kolkata,iOS,Referral,Returning
U02271,2023-06-22,Bengaluru,iOS,Organic,Returning
U02272,2024-04-10,Hyderabad,iOS,Referral,Returning
U02273,2023-11-01,Kolkata,Android,Paid Social,Returning
U02274,2024-02-24,Mumbai,Android,Paid Social,Returning
U02275,2024-06-10,Mumbai,Android,Paid Search,Returning
U02276,2024-10-24,Bengaluru,Android,Organic,New
U02277,2024-10-07,Hyderabad,Android,Referral,New
U02278,2024-12-01,Bengaluru,iOS,Paid Social,New
U02279,2024-07-31,Delhi,Android,Paid Social,Returning
U02280,2023-12-24,Kolkata,Android,Organic,Returning
U02281,2024-12-12,Kolkata,iOS,Paid Search,New
U02282,2024-12-31,Kolkata,iOS,Organic,New
U02283,2024-10-24,Delhi,Android,Paid Search,New
U02284,2023-04-04,Bengaluru,Android,Paid Social,Returning
U02285,2024-10-12,Mumbai,iOS,Organic,New
U02286,2024-10-02,Bengaluru,Android,Organic,New
U02287,2023-04-04,Kolkata,Android,Organic,Returning
U02288,2024-03-23,Mumbai,Android,Organic,Returning
U02289,2024-12-24,Delhi,Android,Organic,New
U02290,2024-12-25,Bengaluru,Android,Organic,New
U02291,2023-12-20,Delhi,Android,Organic,Returning
U02292,2023-08-20,Kolkata,Android,Paid Social,Returning
U02293,2023-06-30,Hyderabad,Android,Paid Social,Returning
U02294,2024-12-24,Bengaluru,Android,Organic,New
U02295,2024-09-17,Bengaluru,Android,Organic,New
U02296,2024-09-07,Delhi,Android,Paid Social,New
U02297,2024-03-10,Bengaluru,Android,Organic,Returning
U02298,2024-11-12,Kolkata,iOS,Organic,New
U02299,2024-12-21,Mumbai,Android,Paid Search,New
U02300,2023-11-13,Bengaluru,Android,Referral,Returning
U02301,2023-02-14,Hyderabad,Android,Organic,Returning
U02302,2023-02-03,Delhi,Android,Referral,Returning
U02303,2024-09-18,Bengaluru,Android,Organic,New
U02304,2024-11-03,Mumbai,Android,Organic,New
U02305,2024-12-27,Bengaluru,iOS,Organic,New
U02306,2024-11-16,Delhi,iOS,Paid Social,New
U02307,2024-09-28,Hyderabad,Android,Paid Search,New
U02308,2024-10-17,Kolkata,Android,Paid Search,New
U02309,2023-06-24,Delhi,iOS,Referral,Returning
U02310,2023-11-05,Mumbai,iOS,Paid Search,Returning
U02311,2024-07-09,Bengaluru,Android,Organic,Returning
U02312,2024-12-28,Mumbai,iOS,Paid Social,New
U02313,2024-11-21,Bengaluru,iOS,Organic,New
U02314,2024-09-25,Mumbai,iOS,Paid Search,New
U02315,2024-12-17,Bengaluru,Android,Referral,New
