session_id,user_id,session_start,device,city,cart_value,delivery_fee
S003446,U02080,2025-03-24T16:36:00,Android,Delhi,589.61,69.0
S003447,U02081,2025-04-19T12:04:00,Android,Delhi,630.85,19.0
S003448,U02082,2025-02-25T12:29:00,Android,Delhi,871.8,39.0
S003449,U02083,2025-06-14T13:19:00,Android,Bengaluru,664.48,39.0
S003450,U02084,2025-01-25T07:16:00,iOS,Bengaluru,478.16,19.0
S003451,U02085,2025-04-18T15:50:00,iOS,Bengaluru,1167.59,0.0
S003452,U02085,2025-05-30T11:51:00,iOS,Bengaluru,1193.67,59.0
S003453,U02086,2025-05-11T12:18:00,Android,Bengaluru,1525.05,0.0
S003454,U02087,2025-01-10T20:33:00,Android,Delhi,488.8,29.0
S003455,U02088,2025-02-13T14:35:00,Android,Hyderabad,1090.79,39.0
S003456,U02088,2025-04-04T08:20:00,Android,Hyderabad,642.77,59.0
S003457,U02089,2025-06-05T20:04:00,Android,Mumbai,1056.68,19.0
S003458,U02089,2025-06-01T14:32:00,Android,Mumbai,1575.05,0.0
S003459,U02090,2025-02-15T20:44:00,Android,Delhi,581.48,19.0
S003460,U02090,2025-03-06T15:51:00,Android,Delhi,692.6,59.0
S003461,U02091,2025-04-14T20:00:00,Android,Mumbai,388.83,49.0
S003462,U02092,2025-04-28T08:17:00,iOS,Mumbai,610.23,0.0
S003463,U02092,2025-03-02T16:37:00,iOS,Mumbai,1107.61,0.0
S003464,U02093,2025-01-08T17:12:00,Android,Bengaluru,1119.78,0.0
S003465,U02094,2025-05-22T17:20:00,Android,Bengaluru,293.8,59.0
S003466,U02095,2025-03-14T20:29:00,iOS,Bengaluru,765.35,29.0
S003467,U02096,2025-03-25T17:04:00,Android,Mumbai,803.44,59.0
S003468,U02096,2025-06-10T20:54:00,Android,Mumbai,528.84,59.0
S003469,U02097,2025-04-28T22:24:00,Android,Delhi,400.15,19.0
S003470,U02098,2025-02-15T20:44:00,Android,Delhi,598.42,19.0
S003471,U02099,2025-06-02T12:47:00,Android,Mumbai,660.66,69.0
S003472,U02100,2025-05-17T12:26:00,iOS,Kolkata,512.31,29.0
S003473,U02101,2025-01-02T12:49:00,Android,Delhi,947.48,0.0
S003474,U02102,2025-05-12T10:26:00,Android,Mumbai,1046.77,0.0
S003475,U02103,2025-04-08T17:46:00,Android,Mumbai,675.85,69.0
S003476,U02103,2025-04-12T15:34:00,Android,Mumbai,1188.86,0.0
S003477,U02103,2025-01-10T09:07:00,Android,Mumbai,833.4,29.0
S003478,U02104,2025-03-01T09:26:00,Android,Hyderabad,621.75,49.0
S003479,U02105,2025-01-07T14:10:00,Android,Hyderabad,1115.7,0.0
S003480,U02105,2025-03-10T10:46:00,Android,Hyderabad,659.32,49.0
S003481,U02105,2025-01-10T12:14:00,Android,Hyderabad,497.96,49.0
S003482,U02106,2025-02-10T18:44:00,Android,Hyderabad,483.07,29.0
S003483,U02107,2025-04-11T07:22:00,Android,Bengaluru,680.88,29.0
S003484,U02107,2025-06-01T17:16:00,Android,Bengaluru,675.21,0.0
S003485,U02108,2025-02-10T15:11:00,Android,Delhi,1005.15,0.0
S003486,U02108,2025-02-28T22:41:00,Android,Delhi,783.84,39.0
S003487,U02108,2025-05-19T16:23:00,Android,Delhi,849.86,39.0
S003488,U02109,2025-03-28T19:11:00,iOS,Hyderabad,1632.53,59.0
S003489,U02110,2025-03-24T12:41:00,iOS,Delhi,536.22,29.0
S003490,U02110,2025-05-27T22:56:00,iOS,Delhi,677.37,39.0
S003491,U02111,2025-04-27T11:34:00,iOS,Kolkata,1030.57,39.0
S003492,U02112,2025-02-15T11:07:00,Android,Delhi,470.48,19.0
S003493,U02113,2025-05-09T16:59:00,iOS,Mumbai,916.64,29.0
S003494,U02113,2025-02-17T12:10:00,iOS,Mumbai,921.42,0.0
S003495,U02114,2025-05-10T14:53:00,iOS,Delhi,640.46,59.0
S003496,U02114,2025-01-31T15:16:00,iOS,Delhi,663.04,0.0
S003497,U02115,2025-04-18T13:50:00,Android,Delhi,952.49,49.0
S003498,U02115,2025-04-11T15:08:00,Android,Delhi,1001.1,0.0
S003499,U02116,2025-06-12T09:55:00,Android,Hyderabad,452.11,39.0
S003500,U02117,2025-02-28T22:54:00,Android,Bengaluru,777.97,49.0
S003501,U02118,2025-03-04T10:02:00,iOS,Mumbai,421.01,39.0
S003502,U02118,2025-05-07T11:56:00,iOS,Mumbai,1036.78,0.0
S003503,U02119,2025-06-28T22:51:00,iOS,Mumbai,597.13,0.0
S003504,U02119,2025-03-05T09:28:00,iOS,Mumbai,644.01,69.0
S003505,U02119,2025-05-23T14:39:00,iOS,Mumbai,353.68,29.0
S003506,U02120,2025-03-17T21:46:00,iOS,Hyderabad,317.42,0.0
S003507,U02121,2025-02-01T16:56:00,Android,Mumbai,623.31,39.0
S003508,U02121,2025-02-19T07:19:00,Android,Mumbai,583.26,0.0
S003509,U02122,2025-02-14T21:07:00,iOS,Kolkata,469.49,19.0
S003510,U02123,2025-01-02T11:06:00,Android,Kolkata,1192.23,0.0
S003511,U02124,2025-06-09T13:52:00,Android,Delhi,555.4,49.0
S003512,U02125,2025-03-25T18:24:00,Android,Hyderabad,535.51,19.0
S003513,U02125,2025-03-13T16:15:00,Android,Hyderabad,847.03,29.0
S003514,U02126,2025-06-26T09:37:00,iOS,Kolkata,1124.01,59.0
S003515,U02127,2025-01-20T16:20:00,iOS,Bengaluru,1496.03,29.0
S003516,U02128,2025-04-13T22:48:00,Android,Mumbai,478.1,49.0
S003517,U02129,2025-05-21T18:11:00,Android,Delhi,808.09,39.0
S003518,U02130,2025-03-17T21:20:00,Android,Mumbai,640.86,39.0
S003519,U02130,2025-02-07T19:20:00,Android,Mumbai,1211.97,59.0
S003520,U02131,2025-06-25T17:49:00,Android,Bengaluru,1011.35,0.0
S003521,U02132,2025-05-10T16:05:00,iOS,Hyderabad,1700.48,0.0
S003522,U02132,2025-01-08T19:31:00,iOS,Hyderabad,1035.56,0.0
S003523,U02133,2025-04-05T22:02:00,Android,Delhi,933.44,0.0
S003524,U02133,2025-01-03T11:54:00,Android,Delhi,555.43,0.0
S003525,U02133,2025-04-22T07:03:00,Android,Delhi,1378.46,0.0
S003526,U02134,2025-03-07T07:18:00,Android,Mumbai,552.47,49.0
S003527,U02134,2025-03-25T13:33:00,Android,Mumbai,550.34,39.0
S003528,U02135,2025-05-03T09:24:00,Android,Bengaluru,517.67,59.0
S003529,U02135,2025-03-22T07:55:00,Android,Bengaluru,633.01,49.0
S003530,U02136,2025-04-21T11:32:00,Android,Hyderabad,577.14,29.0
S003531,U02136,2025-06-21T16:35:00,Android,Hyderabad,693.28,39.0
S003532,U02137,2025-05-21T19:47:00,iOS,Mumbai,225.41,19.0
S003533,U02137,2025-04-13T17:43:00,iOS,Mumbai,716.23,19.0
S003534,U02137,2025-04-03T12:23:00,iOS,Mumbai,662.55,39.0
S003535,U02138,2025-04-21T09:26:00,Android,Mumbai,853.9,49.0
S003536,U02138,2025-02-19T08:19:00,Android,Mumbai,463.13,69.0
S003537,U02138,2025-03-03T17:26:00,Android,Mumbai,1043.84,0.0
S003538,U02139,2025-03-07T09:04:00,Android,Delhi,631.95,39.0
S003539,U02139,2025-05-27T15:42:00,Android,Delhi,1114.24,0.0
S003540,U02140,2025-02-09T13:53:00,iOS,Bengaluru,948.01,0.0
S003541,U02140,2025-05-30T20:43:00,iOS,Bengaluru,1053.88,0.0
S003542,U02140,2025-05-12T22:57:00,iOS,Bengaluru,640.43,29.0
S003543,U02140,2025-03-28T07:45:00,iOS,Bengaluru,955.92,0.0
S003544,U02141,2025-03-14T12:53:00,Android,Delhi,710.44,29.0
S003545,U02141,2025-03-25T09:48:00,Android,Delhi,642.84,39.0
S003546,U02142,2025-05-08T20:34:00,Android,Kolkata,523.92,29.0
S003547,U02142,2025-02-22T09:19:00,Android,Kolkata,603.19,19.0
S003548,U02143,2025-04-15T21:05:00,Android,Bengaluru,904.4,0.0
S003549,U02143,2025-05-08T14:34:00,Android,Bengaluru,796.16,59.0
S003550,U02144,2025-05-31T21:03:00,iOS,Mumbai,511.71,19.0
S003551,U02144,2025-05-08T11:31:00,iOS,Mumbai,729.79,0.0
S003552,U02144,2025-05-29T22:16:00,iOS,Mumbai,710.8,49.0
S003553,U02145,2025-04-27T10:37:00,Android,Bengaluru,1363.79,0.0
S003554,U02146,2025-06-23T20:11:00,Android,Hyderabad,1095.1,0.0
S003555,U02147,2025-02-19T13:45:00,Android,Bengaluru,808.53,49.0
S003556,U02147,2025-03-13T07:12:00,Android,Bengaluru,710.78,19.0
S003557,U02148,2025-04-25T10:21:00,Android,Delhi,826.61,49.0
S003558,U02149,2025-03-18T08:37:00,Android,Delhi,554.9,59.0
S003559,U02149,2025-05-07T18:23:00,Android,Delhi,823.18,29.0
S003560,U02150,2025-03-09T20:53:00,Android,Bengaluru,723.57,0.0
S003561,U02151,2025-01-17T18:49:00,Android,Delhi,627.39,39.0
S003562,U02151,2025-03-24T20:18:00,Android,Delhi,1030.26,49.0
S003563,U02152,2025-06-26T11:00:00,Android,Delhi,660.19,69.0
S003564,U02153,2025-04-08T15:04:00,Android,Mumbai,962.18,0.0
S003565,U02153,2025-02-06T12:24:00,Android,Mumbai,702.14,29.0
S003566,U02153,2025-05-07T14:01:00,Android,Mumbai,749.61,69.0
S003567,U02154,2025-01-20T22:50:00,Android,Kolkata,986.37,0.0
S003568,U02154,2025-05-18T08:36:00,Android,Kolkata,420.19,59.0
S003569,U02154,2025-03-27T11:57:00,Android,Kolkata,590.78,29.0
S003570,U02155,2025-03-23T18:25:00,Android,Delhi,1056.12,0.0
S003571,U02155,2025-06-18T10:24:00,Android,Delhi,475.38,49.0
S003572,U02155,2025-06-08T11:57:00,Android,Delhi,971.14,0.0
S003573,U02155,2025-04-08T13:36:00,Android,Delhi,1161.61,0.0
S003574,U02156,2025-05-22T18:42:00,iOS,Kolkata,804.41,19.0
S003575,U02156,2025-01-31T19:49:00,iOS,Kolkata,1235.57,0.0
S003576,U02156,2025-02-13T22:07:00,iOS,Kolkata,433.96,29.0
S003577,U02157,2025-03-07T09:22:00,Android,Delhi,360.67,39.0
S003578,U02158,2025-01-19T10:55:00,iOS,Bengaluru,733.96,69.0
S003579,U02159,2025-04-15T09:04:00,iOS,Bengaluru,1129.22,0.0
S003580,U02160,2025-02-11T11:12:00,iOS,Delhi,859.33,29.0
S003581,U02160,2025-03-07T15:45:00,iOS,Delhi,1516.19,0.0
S003582,U02161,2025-03-10T13:06:00,Android,Delhi,469.09,49.0
S003583,U02162,2025-05-31T14:45:00,Android,Kolkata,660.1,59.0
S003584,U02163,2025-04-26T15:01:00,Android,Mumbai,630.84,39.0
S003585,U02164,2025-04-23T19:02:00,Android,Mumbai,384.35,49.0
S003586,U02165,2025-06-26T15:58:00,Android,Mumbai,759.57,19.0
S003587,U02166,2025-06-22T07:39:00,Android,Delhi,746.66,49.0
S003588,U02167,2025-03-22T07:22:00,Android,Mumbai,549.97,69.0
S003589,U02168,2025-06-03T20:15:00,iOS,Bengaluru,403.42,29.0
S003590,U02169,2025-05-14T22:11:00,Android,Bengaluru,443.08,19.0
S003591,U02170,2025-01-03T14:19:00,iOS,Delhi,664.22,49.0
S003592,U02170,2025-03-21T15:59:00,iOS,Delhi,453.79,49.0
S003593,U02171,2025-03-07T19:41:00,iOS,Bengaluru,1119.96,0.0
S003594,U02172,2025-04-13T08:17:00,Android,Mumbai,627.34,29.0
S003595,U02173,2025-02-15T10:19:00,Android,Bengaluru,456.43,39.0
S003596,U02173,2025-04-13T10:44:00,Android,Bengaluru,1102.72,0.0
S003597,U02174,2025-05-15T13:04:00,Android,Bengaluru,781.68,19.0
S003598,U02174,2025-03-02T20:25:00,Android,Bengaluru,532.47,29.0
S003599,U02175,2025-02-01T20:18:00,iOS,Kolkata,337.47,39.0
S003600,U02175,2025-06-07T17:57:00,iOS,Kolkata,678.15,39.0
S003601,U02176,2025-01-07T14:26:00,iOS,Kolkata,1368.17,0.0
S003602,U02176,2025-05-05T07:26:00,iOS,Kolkata,835.95,59.0
S003603,U02177,2025-02-23T09:15:00,Android,Mumbai,800.23,19.0
S003604,U02178,2025-03-01T13:51:00,Android,Mumbai,541.33,29.0
S003605,U02178,2025-02-02T13:55:00,Android,Mumbai,759.87,19.0
S003606,U02178,2025-04-07T07:36:00,Android,Mumbai,571.75,39.0
S003607,U02178,2025-03-06T18:25:00,Android,Mumbai,1065.33,0.0
S003608,U02178,2025-04-02T08:23:00,Android,Mumbai,506.48,29.0
S003609,U02179,2025-01-18T18:04:00,Android,Hyderabad,993.87,0.0
S003610,U02179,2025-03-19T15:02:00,Android,Hyderabad,669.25,39.0
S003611,U02180,2025-01-19T09:37:00,iOS,Bengaluru,598.45,29.0
S003612,U02180,2025-04-30T19:58:00,iOS,Bengaluru,290.18,0.0
S003613,U02181,2025-02-04T14:34:00,iOS,Delhi,1409.94,0.0
S003614,U02181,2025-01-18T18:05:00,iOS,Delhi,522.14,59.0
S003615,U02182,2025-01-12T10:07:00,iOS,Bengaluru,915.33,49.0
S003616,U02183,2025-02-06T19:35:00,Android,Delhi,1262.85,0.0
S003617,U02183,2025-01-30T18:32:00,Android,Delhi,756.68,39.0
S003618,U02183,2025-04-06T21:22:00,Android,Delhi,523.9,0.0
S003619,U02184,2025-04-05T12:59:00,Android,Kolkata,631.22,49.0
S003620,U02185,2025-01-16T10:18:00,Android,Hyderabad,416.8,59.0
S003621,U02186,2025-02-04T21:58:00,Android,Kolkata,563.18,0.0
S003622,U02186,2025-01-01T07:33:00,Android,Kolkata,801.72,39.0
S003623,U02187,2025-02-13T16:51:00,Android,Hyderabad,784.28,49.0
S003624,U02187,2025-03-24T09:36:00,Android,Hyderabad,1273.67,0.0
S003625,U02187,2025-04-19T20:17:00,Android,Hyderabad,1124.82,0.0
S003626,U02187,2025-05-06T12:44:00,Android,Hyderabad,734.73,39.0
S003627,U02187,2025-03-05T07:34:00,Android,Hyderabad,931.13,0.0
S003628,U02188,2025-06-17T08:53:00,iOS,Mumbai,1090.82,0.0
S003629,U02188,2025-01-20T14:02:00,iOS,Mumbai,637.49,49.0
S003630,U02189,2025-05-19T11:06:00,iOS,Hyderabad,1123.69,19.0
S003631,U02189,2025-05-12T21:38:00,iOS,Hyderabad,671.8,49.0
S003632,U02190,2025-06-17T22:59:00,Android,Mumbai,1038.47,49.0
S003633,U02190,2025-01-02T17:43:00,Android,Mumbai,610.87,39.0
S003634,U02190,2025-03-15T12:37:00,Android,Mumbai,710.97,29.0
S003635,U02191,2025-05-11T19:24:00,Android,Delhi,345.09,29.0
S003636,U02192,2025-06-27T11:53:00,Android,Delhi,919.43,0.0
S003637,U02192,2025-06-06T19:07:00,Android,Delhi,405.52,39.0
S003638,U02193,2025-02-04T07:49:00,iOS,Mumbai,536.6,29.0
S003639,U02193,2025-03-16T22:56:00,iOS,Mumbai,691.95,0.0
S003640,U02193,2025-04-15T08:16:00,iOS,Mumbai,894.35,69.0
S003641,U02194,2025-06-13T18:17:00,iOS,Bengaluru,645.24,29.0
S003642,U02195,2025-02-13T14:00:00,Android,Mumbai,689.34,39.0
S003643,U02195,2025-05-17T16:58:00,Android,Mumbai,761.9,59.0
S003644,U02196,2025-05-19T20:21:00,Android,Bengaluru,754.42,39.0
S003645,U02196,2025-06-27T14:20:00,Android,Bengaluru,753.58,0.0
S003646,U02197,2025-05-27T09:11:00,Android,Mumbai,1789.87,0.0
S003647,U02198,2025-06-26T18:49:00,Android,Bengaluru,900.8,0.0
S003648,U02198,2025-01-28T19:49:00,Android,Bengaluru,749.21,39.0
S003649,U02199,2025-02-04T15:09:00,Android,Delhi,1185.97,0.0
S003650,U02200,2025-05-04T19:30:00,Android,Mumbai,402.35,0.0
S003651,U02200,2025-03-03T16:13:00,Android,Mumbai,2068.84,49.0
S003652,U02200,2025-01-26T13:41:00,Android,Mumbai,776.21,29.0
S003653,U02201,2025-03-07T20:24:00,Android,Bengaluru,650.36,39.0
S003654,U02201,2025-04-15T12:17:00,Android,Bengaluru,811.71,59.0
S003655,U02202,2025-06-10T11:50:00,Android,Kolkata,1702.17,0.0
S003656,U02202,2025-05-19T13:01:00,Android,Kolkata,444.52,29.0
S003657,U02202,2025-01-05T11:25:00,Android,Kolkata,399.87,0.0
S003658,U02202,2025-06-21T12:23:00,Android,Kolkata,458.69,49.0
S003659,U02203,2025-06-10T14:06:00,Android,Delhi,715.26,39.0
S003660,U02203,2025-05-05T07:43:00,Android,Delhi,1019.61,49.0
S003661,U02203,2025-06-18T09:41:00,Android,Delhi,760.58,69.0
S003662,U02204,2025-06-09T08:53:00,iOS,Delhi,568.53,69.0
S003663,U02204,2025-06-20T11:06:00,iOS,Delhi,798.74,59.0
S003664,U02205,2025-04-17T15:41:00,Android,Bengaluru,420.53,29.0
S003665,U02206,2025-05-12T22:14:00,Android,Hyderabad,511.3,69.0
S003666,U02206,2025-05-31T10:25:00,Android,Hyderabad,912.63,0.0
S003667,U02206,2025-05-05T11:11:00,Android,Hyderabad,516.98,19.0
S003668,U02207,2025-06-09T14:35:00,iOS,Mumbai,364.92,39.0
S003669,U02207,2025-04-07T20:47:00,iOS,Mumbai,714.47,0.0
S003670,U02208,2025-03-14T10:35:00,Android,Delhi,727.77,49.0
S003671,U02208,2025-01-23T07:04:00,Android,Delhi,581.37,19.0
S003672,U02208,2025-05-25T08:14:00,Android,Delhi,1066.23,0.0
S003673,U02209,2025-06-28T13:47:00,Android,Bengaluru,628.78,59.0
S003674,U02210,2025-04-01T07:51:00,Android,Hyderabad,869.93,29.0
S003675,U02211,2025-02-22T14:36:00,iOS,Kolkata,581.29,49.0
S003676,U02211,2025-02-15T15:01:00,iOS,Kolkata,667.98,39.0
S003677,U02211,2025-05-10T16:51:00,iOS,Kolkata,559.42,49.0
S003678,U02212,2025-05-15T17:22:00,Android,Delhi,635.91,59.0
S003679,U02212,2025-03-16T22:22:00,Android,Delhi,621.2,59.0
S003680,U02213,2025-01-21T21:34:00,Android,Bengaluru,785.51,59.0
S003681,U02214,2025-02-25T22:28:00,Android,Bengaluru,1096.17,0.0
S003682,U02215,2025-04-06T17:21:00,Android,Bengaluru,627.29,39.0
S003683,U02215,2025-06-24T12:25:00,Android,Bengaluru,882.57,19.0
S003684,U02215,2025-01-14T07:17:00,Android,Bengaluru,583.74,39.0
S003685,U02216,2025-05-09T19:58:00,Android,Hyderabad,594.11,59.0
S003686,U02217,2025-04-28T10:42:00,Android,Kolkata,624.17,49.0
S003687,U02218,2025-01-31T22:49:00,Android,Kolkata,1121.08,0.0
S003688,U02218,2025-06-03T07:49:00,Android,Kolkata,1229.68,0.0
S003689,U02218,2025-02-05T16:08:00,Android,Kolkata,797.78,49.0
S003690,U02219,2025-02-06T22:49:00,Android,Hyderabad,607.97,49.0
S003691,U02219,2025-01-09T20:52:00,Android,Hyderabad,791.11,39.0
S003692,U02219,2025-05-26T13:04:00,Android,Hyderabad,874.12,69.0
S003693,U02220,2025-06-28T14:58:00,Android,Bengaluru,559.66,19.0
S003694,U02221,2025-03-27T10:43:00,Android,Kolkata,926.94,0.0
S003695,U02221,2025-01-30T21:10:00,Android,Kolkata,332.89,49.0
S003696,U02222,2025-05-03T13:11:00,Android,Delhi,607.91,49.0
S003697,U02223,2025-04-19T10:00:00,Android,Delhi,910.11,0.0
S003698,U02224,2025-06-21T14:02:00,iOS,Hyderabad,642.57,49.0
S003699,U02224,2025-02-07T09:17:00,iOS,Hyderabad,696.45,0.0
S003700,U02225,2025-03-21T10:21:00,Android,Bengaluru,1292.52,0.0
S003701,U02226,2025-01-26T07:17:00,Android,Hyderabad,777.9,39.0
S003702,U02226,2025-06-23T08:33:00,Android,Hyderabad,642.61,29.0
S003703,U02226,2025-06-30T17:45:00,Android,Hyderabad,777.96,19.0
S003704,U02227,2025-03-26T13:16:00,iOS,Kolkata,581.4,0.0
S003705,U02227,2025-02-13T15:37:00,iOS,Kolkata,773.61,69.0
S003706,U02228,2025-02-02T18:13:00,iOS,Hyderabad,311.8,19.0
S003707,U02228,2025-06-07T09:46:00,iOS,Hyderabad,786.69,59.0
S003708,U02228,2025-02-25T10:31:00,iOS,Hyderabad,825.28,19.0
S003709,U02229,2025-06-15T19:47:00,Android,Hyderabad,347.39,69.0
S003710,U02229,2025-03-15T19:10:00,Android,Hyderabad,638.71,39.0
S003711,U02230,2025-04-23T15:04:00,iOS,Delhi,496.54,29.0
S003712,U02230,2025-04-20T14:28:00,iOS,Delhi,1299.85,49.0
S003713,U02230,2025-01-30T20:00:00,iOS,Delhi,616.33,59.0
S003714,U02230,2025-02-28T19:12:00,iOS,Delhi,455.69,49.0
S003715,U02231,2025-03-07T15:49:00,Android,Bengaluru,784.44,19.0
S003716,U02232,2025-01-06T10:55:00,iOS,Hyderabad,431.5,0.0
S003717,U02232,2025-05-31T09:06:00,iOS,Hyderabad,582.65,59.0
S003718,U02232,2025-02-11T19:46:00,iOS,Hyderabad,1698.07,0.0
S003719,U02232,2025-03-09T15:56:00,iOS,Hyderabad,770.79,29.0
S003720,U02233,2025-02-12T07:12:00,Android,Mumbai,572.15,49.0
S003721,U02234,2025-03-14T10:28:00,Android,Kolkata,552.22,69.0
S003722,U02234,2025-06-06T19:32:00,Android,Kolkata,397.1,39.0
S003723,U02235,2025-03-29T16:20:00,iOS,Bengaluru,955.36,0.0
S003724,U02235,2025-03-27T11:12:00,iOS,Bengaluru,1341.48,0.0
S003725,U02236,2025-05-27T13:10:00,Android,Delhi,888.44,0.0
S003726,U02237,2025-06-01T17:23:00,iOS,Delhi,824.64,59.0
S003727,U02238,2025-04-10T12:54:00,Android,Hyderabad,655.94,39.0
S003728,U02239,2025-05-22T07:20:00,Android,Hyderabad,780.57,39.0
S003729,U02239,2025-03-19T21:45:00,Android,Hyderabad,504.45,49.0
S003730,U02240,2025-03-05T19:47:00,iOS,Kolkata,590.26,19.0
S003731,U02240,2025-01-14T08:49:00,iOS,Kolkata,587.28,19.0
S003732,U02241,2025-02-26T09:59:00,Android,Delhi,394.47,29.0
S003733,U02242,2025-05-16T13:36:00,iOS,Mumbai,808.67,49.0
S003734,U02242,2025-05-22T19:00:00,iOS,Mumbai,390.68,39.0
S003735,U02243,2025-05-22T09:08:00,iOS,Bengaluru,362.74,29.0
S003736,U02244,2025-01-22T11:31:00,Android,Bengaluru,632.23,69.0
S003737,U02245,2025-03-13T14:40:00,Android,Delhi,711.66,49.0
S003738,U02246,2025-06-12T07:05:00,Android,Mumbai,631.35,29.0
S003739,U02247,2025-02-18T14:18:00,Android,Delhi,777.91,19.0
S003740,U02247,2025-06-09T18:37:00,Android,Delhi,489.45,0.0
S003741,U02248,2025-05-01T21:33:00,Android,Delhi,483.91,49.0
S003742,U02248,2025-03-30T16:18:00,Android,Delhi,688.08,39.0
S003743,U02249,2025-04-08T14:58:00,Android,Mumbai,489.55,19.0
S003744,U02250,2025-02-16T12:17:00,iOS,Hyderabad,744.5,39.0
S003745,U02251,2025-03-01T07:06:00,Android,Bengaluru,562.81,39.0
S003746,U02251,2025-01-06T13:33:00,Android,Bengaluru,646.75,0.0
S003747,U02252,2025-03-24T12:43:00,Android,Delhi,694.06,69.0
S003748,U02252,2025-01-17T12:17:00,Android,Delhi,696.03,49.0
S003749,U02252,2025-01-21T20:35:00,Android,Delhi,713.73,59.0
S003750,U02253,2025-05-01T20:23:00,Android,Hyderabad,302.12,69.0
S003751,U02254,2025-02-06T22:54:00,Android,Hyderabad,499.83,39.0
S003752,U02254,2025-03-05T18:55:00,Android,Hyderabad,1985.08,0.0
S003753,U02254,2025-05-18T09:00:00,Android,Hyderabad,810.69,59.0
S003754,U02254,2025-03-13T13:43:00,Android,Hyderabad,664.88,39.0
S003755,U02255,2025-04-24T15:14:00,Android,Hyderabad,1342.92,0.0
S003756,U02256,2025-06-02T22:53:00,Android,Bengaluru,455.3,49.0
S003757,U02256,2025-01-08T17:43:00,Android,Bengaluru,745.58,59.0
S003758,U02256,2025-03-27T15:45:00,Android,Bengaluru,792.43,49.0
S003759,U02257,2025-02-24T10:54:00,Android,Mumbai,824.88,59.0
S003760,U02257,2025-01-30T14:30:00,Android,Mumbai,526.72,19.0
S003761,U02257,2025-03-14T07:13:00,Android,Mumbai,421.92,49.0
S003762,U02258,2025-01-15T14:40:00,Android,Kolkata,472.03,19.0
S003763,U02258,2025-05-02T18:38:00,Android,Kolkata,1229.79,0.0
S003764,U02258,2025-06-17T20:20:00,Android,Kolkata,547.73,39.0
S003765,U02259,2025-03-02T15:49:00,iOS,Delhi,536.46,19.0
S003766,U02260,2025-03-26T09:57:00,iOS,Delhi,433.64,59.0
S003767,U02261,2025-02-16T15:05:00,Android,Kolkata,815.04,69.0
S003768,U02262,2025-06-21T14:12:00,iOS,Bengaluru,812.29,49.0
S003769,U02262,2025-02-12T07:52:00,iOS,Bengaluru,800.78,69.0
S003770,U02263,2025-01-19T11:03:00,iOS,Hyderabad,595.12,0.0
S003771,U02263,2025-06-25T18:14:00,iOS,Hyderabad,510.28,29.0
S003772,U02264,2025-01-16T17:36:00,Android,Hyderabad,383.45,39.0
S003773,U02265,2025-06-06T17:49:00,iOS,Bengaluru,388.67,29.0
S003774,U02265,2025-01-22T18:57:00,iOS,Bengaluru,601.4,29.0
S003775,U02266,2025-04-05T14:51:00,Android,Hyderabad,472.3,69.0
S003776,U02267,2025-01-07T18:23:00,Android,Delhi,483.8,49.0
S003777,U02267,2025-06-16T18:26:00,Android,Delhi,371.52,39.0
S003778,U02268,2025-04-02T12:39:00,Android,Hyderabad,1194.06,0.0
S003779,U02269,2025-03-12T13:34:00,iOS,Kolkata,1228.41,0.0
S003780,U02270,2025-03-15T10:02:00,iOS,Kolkata,1190.76,0.0
S003781,U02271,2025-05-11T16:14:00,iOS,Bengaluru,977.02,0.0
S003782,U02271,2025-05-05T19:37:00,iOS,Bengaluru,504.93,49.0
S003783,U02271,2025-02-20T19:48:00,iOS,Bengaluru,685.07,69.0
S003784,U02272,2025-06-19T10:42:00,iOS,Hyderabad,1712.69,0.0
S003785,U02273,2025-02-14T21:13:00,Android,Kolkata,839.99,29.0
S003786,U02273,2025-05-12T07:46:00,Android,Kolkata,1802.07,59.0
S003787,U02273,2025-02-25T19:42:00,Android,Kolkata,1040.4,39.0
S003788,U02274,2025-01-25T18:16:00,Android,Mumbai,1041.63,0.0
S003789,U02274,2025-03-16T12:56:00,Android,Mumbai,622.83,0.0
S003790,U02275,2025-04-02T18:05:00,Android,Mumbai,454.9,19.0
S003791,U02275,2025-03-31T09:15:00,Android,Mumbai,818.08,39.0
S003792,U02276,2025-03-21T13:39:00,Android,Bengaluru,1393.28,0.0
S003793,U02277,2025-03-23T10:36:00,Android,Hyderabad,288.41,29.0
S003794,U02277,2025-03-12T07:23:00,Android,Hyderabad,482.13,29.0
S003795,U02278,2025-04-11T14:27:00,iOS,Bengaluru,459.65,0.0
S003796,U02278,2025-03-31T07:38:00,iOS,Bengaluru,460.34,29.0
S003797,U02279,2025-05-20T16:04:00,Android,Delhi,539.91,19.0
S003798,U02279,2025-04-13T08:20:00,Android,Delhi,722.76,49.0
S003799,U02280,2025-01-04T08:20:00,Android,Kolkata,588.27,0.0
S003800,U02281,2025-04-13T07:04:00,iOS,Kolkata,379.63,39.0
S003801,U02281,2025-02-11T19:30:00,iOS,Kolkata,467.91,0.0
S003802,U02282,2025-06-19T07:47:00,iOS,Kolkata,350.4,39.0
S003803,U02283,2025-01-17T20:52:00,Android,Delhi,844.2,19.0
S003804,U02283,2025-03-25T08:51:00,Android,Delhi,645.83,59.0
S003805,U02284,2025-03-10T10:12:00,Android,Bengaluru,1027.69,0.0
S003806,U02285,2025-06-20T08:36:00,iOS,Mumbai,612.74,39.0
