order_id,session_id,user_id,order_date,order_value,payment_method,payment_status,delivery_fee
O001235,S002890,U01750,2025-02-20T14:48:36,401.81,Card,Success,39.0
O001236,S002891,U01751,2025-02-18T14:04:36,722.04,UPI,Success,0.0
O001237,S002895,U01751,2025-06-02T13:01:36,732.0,Card,Success,0.0
O001238,S002896,U01752,2025-05-31T20:36:36,930.83,UPI,Success,0.0
O001239,S002898,U01754,2025-06-25T13:29:36,351.14,Cash on Delivery,Success,0.0
O001241,S002902,U01756,2025-06-17T12:37:36,716.37,Card,Success,39.0
O001242,S002903,U01757,2025-01-19T18:10:36,541.53,UPI,Success,59.0
O001243,S002904,U01758,2025-06-11T16:01:36,451.66,Card,Success,29.0
O001244,S002905,U01758,2025-01-22T11:30:36,912.2,UPI,Success,0.0
O001245,S002908,U01759,2025-05-02T19:13:36,724.56,Card,Success,19.0
O001246,S002910,U01760,2025-03-08T14:55:36,369.49,Card,Success,49.0
O001247,S002911,U01761,2025-05-28T18:16:36,722.38,Card,Success,49.0
O001249,S002916,U01764,2025-02-09T12:12:36,625.6,UPI,Success,39.0
O001250,S002917,U01765,2025-01-13T07:34:36,484.5,UPI,Success,0.0
O001251,S002918,U01766,2025-05-13T11:55:36,279.04,Wallet,Success,69.0
O001252,S002928,U01772,2025-05-04T10:16:36,1173.63,UPI,Success,0.0
O001253,S002929,U01772,2025-04-19T18:25:36,1145.13,Card,Success,0.0
O001254,S002931,U01773,2025-04-17T15:33:36,2400.0,Wallet,Success,0.0
O001255,S002936,U01776,2025-03-11T12:35:36,631.02,UPI,Success,0.0
O001256,S002937,U01777,2025-03-31T12:32:36,1222.08,UPI,Success,0.0
O001257,S002944,U01782,2025-04-08T08:35:36,427.72,UPI,Success,59.0
O001258,S002948,U01785,2025-04-29T10:04:36,412.02,Card,Success,0.0
O001259,S002950,U01786,2025-04-10T09:59:36,569.07,UPI,Success,39.0
O001260,S002951,U01786,2025-05-14T11:02:36,794.98,UPI,Success,19.0
O001261,S002952,U01787,2025-04-18T15:18:36,1263.71,UPI,Success,0.0
O001262,S002954,U01788,2025-06-08T16:54:36,360.27,UPI,Success,19.0
O001263,S002958,U01790,2025-02-04T21:49:36,659.17,UPI,Success,29.0
O001264,S002959,U01790,2025-05-27T11:08:36,1736.95,UPI,Success,0.0
O001265,S002960,U01791,2025-02-13T09:25:36,1072.32,Wallet,Success,0.0
O001266,S002963,U01793,2025-03-17T22:59:36,1134.37,UPI,Success,0.0
O001267,S002965,U01794,2025-03-19T20:46:36,600.1,UPI,Success,49.0
O001268,S002966,U01795,2025-01-19T18:52:36,650.82,Card,Success,39.0
O001271,S002975,U01800,2025-02-02T08:43:36,618.35,UPI,Success,39.0
O001272,S002977,U01800,2025-01-06T12:04:36,1355.7,Wallet,Success,19.0
O001273,S002978,U01801,2025-06-18T11:43:36,1129.27,UPI,Success,69.0
O001274,S002980,U01801,2025-01-26T19:21:36,318.95,UPI,Success,29.0
O001275,S002983,U01804,2025-06-28T09:51:36,913.45,UPI,Success,49.0
O001276,S002987,U01805,2025-01-04T07:16:36,1123.41,UPI,Success,0.0
O001277,S002989,U01806,2025-06-21T12:34:36,1229.56,UPI,Success,0.0
O001278,S002991,U01806,2025-03-29T13:53:36,610.61,UPI,Success,19.0
O001279,S002993,U01807,2025-06-27T08:55:36,1255.42,Cash on Delivery,Success,0.0
O001280,S003004,U01814,2025-01-15T10:56:36,636.93,Card,Success,39.0
O001281,S003005,U01815,2025-05-02T07:11:36,742.86,Card,Success,29.0
O001283,S003011,U01821,2025-02-26T19:53:36,682.22,Card,Success,39.0
O001284,S003012,U01821,2025-05-07T21:05:36,1036.72,Card,Success,0.0
O001285,S003013,U01822,2025-05-20T12:22:36,641.92,Card,Success,29.0
O001286,S003017,U01824,2025-05-23T15:46:36,1260.85,UPI,Success,19.0
O001287,S003022,U01828,2025-04-21T09:29:36,394.99,Card,Success,59.0
O001288,S003023,U01828,2025-02-27T16:26:36,1090.42,UPI,Success,49.0
O001289,S003031,U01833,2025-03-08T17:20:36,763.5,UPI,Success,49.0
O001290,S003033,U01835,2025-05-24T12:02:36,683.18,UPI,Success,69.0
O001291,S003034,U01836,2025-06-25T15:33:36,473.25,UPI,Success,29.0
O001292,S003035,U01837,2025-05-31T19:52:36,527.71,UPI,Success,19.0
O001293,S003038,U01839,2025-05-09T20:40:36,871.52,Wallet,Success,0.0
O001294,S003039,U01840,2025-04-29T17:47:36,413.3,UPI,Success,0.0
O001295,S003041,U01841,2025-05-03T21:38:36,854.63,UPI,Success,59.0
O001296,S003043,U01842,2025-01-31T10:15:36,698.92,Wallet,Success,49.0
O001297,S003048,U01844,2025-01-26T21:25:36,1002.26,Card,Success,0.0
O001298,S003051,U01845,2025-03-26T09:06:36,608.87,UPI,Success,29.0
O001299,S003061,U01852,2025-02-09T15:26:36,646.44,UPI,Success,29.0
O001300,S003062,U01852,2025-03-07T11:20:36,963.29,Card,Success,59.0
O001301,S003064,U01852,2025-02-09T08:13:36,848.03,UPI,Success,49.0
O001302,S003065,U01853,2025-05-20T14:25:36,492.95,Wallet,Success,49.0
O001303,S003066,U01854,2025-05-22T21:54:36,968.76,UPI,Success,0.0
O001304,S003067,U01855,2025-01-09T08:58:36,808.68,Wallet,Success,0.0
O001305,S003070,U01856,2025-01-14T09:15:36,939.0,Card,Success,59.0
O001307,S003073,U01859,2025-02-25T11:01:36,1054.01,UPI,Success,29.0
O001309,S003078,U01863,2025-06-04T09:12:36,446.42,UPI,Success,19.0
O001310,S003081,U01865,2025-06-16T20:36:36,485.13,UPI,Success,0.0
O001311,S003082,U01865,2025-06-24T11:24:36,637.03,UPI,Success,59.0
O001312,S003086,U01867,2025-05-15T07:10:36,544.86,Wallet,Success,49.0
O001313,S003088,U01867,2025-06-21T13:58:36,639.7,UPI,Success,49.0
O001315,S003093,U01870,2025-03-04T12:50:36,940.37,UPI,Success,0.0
O001316,S003095,U01871,2025-05-30T17:24:36,605.67,UPI,Success,49.0
O001317,S003098,U01873,2025-06-19T20:49:36,661.57,Card,Success,59.0
O001318,S003103,U01874,2025-01-16T17:56:36,583.11,Cash on Delivery,Success,39.0
O001319,S003104,U01874,2025-03-19T09:43:36,786.81,UPI,Success,39.0
O001320,S003105,U01875,2025-04-26T22:29:36,592.74,Card,Success,29.0
O001321,S003106,U01875,2025-05-05T08:30:36,1343.02,Card,Success,29.0
O001322,S003108,U01876,2025-03-14T15:49:36,750.05,UPI,Success,29.0
O001323,S003114,U01880,2025-06-19T17:17:36,881.84,Cash on Delivery,Success,59.0
O001324,S003116,U01882,2025-04-14T18:45:36,590.76,Card,Success,39.0
O001325,S003117,U01883,2025-03-05T10:34:36,522.41,UPI,Success,49.0
O001326,S003120,U01885,2025-02-10T16:35:36,496.16,Wallet,Success,59.0
O001327,S003122,U01887,2025-05-24T21:44:36,787.47,Card,Success,59.0
O001328,S003126,U01889,2025-03-11T07:50:36,574.9,UPI,Success,39.0
O001329,S003127,U01890,2025-04-07T22:57:36,1287.6,Card,Success,0.0
O001330,S003128,U01890,2025-04-08T22:41:36,431.31,UPI,Success,69.0
O001331,S003132,U01894,2025-02-25T18:40:36,590.93,Card,Success,19.0
O001333,S003135,U01897,2025-06-09T07:20:36,646.4,UPI,Success,29.0
O001336,S003140,U01899,2025-06-21T16:10:36,832.3,UPI,Success,59.0
O001337,S003141,U01900,2025-03-30T16:50:36,709.8,UPI,Success,59.0
O001342,S003147,U01902,2025-05-01T07:33:36,1068.68,Cash on Delivery,Success,0.0
O001343,S003150,U01904,2025-04-04T07:55:36,545.82,UPI,Success,39.0
O001344,S003153,U01906,2025-04-27T20:39:36,1047.1,Cash on Delivery,Success,0.0
O001345,S003156,U01908,2025-02-10T14:44:36,556.15,Wallet,Success,19.0
O001346,S003157,U01909,2025-03-02T07:33:36,493.51,Cash on Delivery,Success,59.0
O001347,S003158,U01910,2025-06-23T16:17:36,1826.09,UPI,Success,0.0
O001348,S003160,U01912,2025-06-20T20:18:36,730.21,Card,Success,19.0
O001349,S003161,U01913,2025-04-18T21:51:36,426.53,UPI,Success,29.0
O001351,S003165,U01916,2025-04-11T10:00:36,695.26,UPI,Success,29.0
O001352,S003166,U01917,2025-05-31T19:06:36,385.77,UPI,Success,29.0
O001353,S003167,U01918,2025-02-25T12:18:36,782.4,UPI,Success,59.0
O001354,S003168,U01918,2025-02-16T09:30:36,1619.57,Wallet,Success,0.0
O001355,S003171,U01919,2025-04-10T14:43:36,821.05,UPI,Success,39.0
O001356,S003172,U01920,2025-02-15T19:10:36,841.24,UPI,Success,29.0
O001357,S003173,U01920,2025-02-25T21:38:36,633.59,UPI,Success,19.0
O001358,S003178,U01922,2025-02-18T22:51:36,477.31,Card,Success,0.0
O001359,S003183,U01926,2025-06-03T07:44:36,1123.96,Cash on Delivery,Success,69.0
O001360,S003185,U01928,2025-01-24T15:40:36,510.21,UPI,Success,39.0
O001362,S003189,U01929,2025-04-15T20:07:36,400.79,Card,Success,19.0
O001363,S003190,U01930,2025-03-12T08:33:36,395.79,UPI,Success,59.0
O001364,S003191,U01931,2025-05-10T22:39:36,554.11,Wallet,Success,69.0
O001366,S003194,U01932,2025-05-03T10:49:36,476.82,Card,Success,29.0
O001367,S003198,U01934,2025-04-07T19:35:36,934.32,UPI,Success,0.0
O001368,S003204,U01938,2025-05-09T16:28:36,781.08,UPI,Success,39.0
O001369,S003206,U01939,2025-01-01T22:41:36,764.47,Card,Success,49.0
O001370,S003207,U01940,2025-03-05T14:14:36,639.61,Wallet,Success,49.0
O001371,S003209,U01940,2025-06-01T17:51:36,864.85,Card,Success,59.0
O001372,S003210,U01941,2025-01-10T08:10:36,1442.98,Card,Success,0.0
O001373,S003214,U01943,2025-02-06T07:02:36,512.59,UPI,Success,29.0
O001374,S003218,U01945,2025-03-30T16:06:36,850.27,UPI,Success,29.0
O001375,S003219,U01946,2025-04-23T14:36:36,1536.48,UPI,Success,0.0
O001376,S003226,U01951,2025-03-18T18:52:36,495.33,Wallet,Success,49.0
O001377,S003232,U01954,2025-06-02T14:00:36,589.68,UPI,Success,69.0
O001378,S003237,U01955,2025-05-02T14:20:36,397.49,UPI,Success,19.0
O001379,S003239,U01956,2025-03-24T10:12:36,859.35,Cash on Delivery,Success,19.0
O001380,S003240,U01956,2025-04-14T07:39:36,581.55,UPI,Success,29.0
O001381,S003244,U01959,2025-03-18T20:37:36,581.43,Wallet,Success,69.0
O001382,S003248,U01960,2025-04-07T12:40:36,498.84,Card,Success,49.0
O001383,S003251,U01962,2025-03-06T07:11:36,847.33,UPI,Success,0.0
O001385,S003259,U01965,2025-04-14T10:22:36,669.0,UPI,Success,39.0
O001386,S003261,U01967,2025-04-19T22:40:36,346.77,UPI,Success,0.0
O001387,S003265,U01970,2025-01-26T16:55:36,358.09,Card,Success,69.0
O001388,S003267,U01971,2025-05-06T19:35:36,890.08,Card,Success,0.0
O001389,S003269,U01973,2025-01-21T15:34:36,481.79,Card,Success,59.0
O001390,S003271,U01975,2025-02-13T12:58:36,1149.78,Wallet,Success,0.0
O001391,S003272,U01976,2025-05-12T22:33:36,634.73,Card,Success,0.0
O001392,S003275,U01979,2025-01-28T20:45:36,523.34,UPI,Success,49.0
O001393,S003279,U01980,2025-02-10T20:46:36,727.26,Card,Success,49.0
O001395,S003282,U01981,2025-06-22T11:10:36,584.05,UPI,Success,0.0
O001396,S003283,U01982,2025-05-28T19:24:36,751.11,UPI,Success,29.0
O001397,S003284,U01982,2025-03-01T10:45:36,472.47,Wallet,Success,59.0
O001398,S003287,U01984,2025-01-22T15:04:36,681.44,Cash on Delivery,Success,29.0
O001400,S003293,U01987,2025-01-15T14:12:36,640.31,UPI,Success,39.0
O001401,S003299,U01989,2025-06-30T19:44:36,947.62,Card,Success,0.0
O001402,S003300,U01989,2025-04-10T13:07:36,976.86,Card,Success,0.0
O001403,S003303,U01991,2025-05-01T16:34:36,520.12,UPI,Success,19.0
O001404,S003304,U01992,2025-01-09T18:40:36,1219.41,UPI,Success,0.0
O001405,S003305,U01992,2025-03-16T15:35:36,1020.22,UPI,Success,0.0
O001406,S003312,U01996,2025-02-22T10:46:36,913.19,UPI,Success,0.0
O001407,S003315,U01999,2025-04-25T18:39:36,585.38,Wallet,Success,49.0
O001408,S003317,U02000,2025-02-16T07:41:36,598.44,Card,Success,39.0
O001409,S003318,U02001,2025-03-11T20:46:36,1246.95,UPI,Success,0.0
O001412,S003323,U02004,2025-02-28T08:38:36,1345.32,UPI,Success,0.0
O001413,S003328,U02007,2025-05-06T10:21:36,1841.98,UPI,Success,29.0
O001414,S003332,U02010,2025-03-17T14:49:36,1584.85,UPI,Success,29.0
O001416,S003338,U02014,2025-01-28T21:40:36,1129.49,Card,Success,0.0
O001417,S003339,U02015,2025-02-17T13:34:36,544.22,UPI,Success,49.0
O001418,S003350,U02024,2025-05-16T19:05:36,875.92,UPI,Success,29.0
O001419,S003352,U02026,2025-02-14T10:50:36,628.1,UPI,Success,49.0
O001420,S003353,U02027,2025-03-14T17:35:36,1261.54,Card,Success,0.0
O001421,S003357,U02030,2025-05-24T08:26:36,744.95,Card,Success,69.0
O001422,S003358,U02030,2025-02-14T19:52:36,902.47,UPI,Success,0.0
O001425,S003366,U02036,2025-03-09T15:59:36,1286.67,Card,Success,0.0
O001426,S003367,U02036,2025-01-30T11:08:36,665.62,Card,Success,0.0
O001427,S003368,U02036,2025-02-20T14:02:36,558.33,UPI,Success,49.0
O001428,S003373,U02038,2025-03-24T12:57:36,515.15,UPI,Success,0.0
O001429,S003374,U02039,2025-03-10T16:10:36,585.11,Wallet,Success,19.0
O001430,S003375,U02039,2025-02-12T11:36:36,1905.81,UPI,Success,0.0
O001432,S003383,U02045,2025-04-15T17:38:36,1266.68,UPI,Success,0.0
O001433,S003384,U02045,2025-04-19T07:52:36,1570.48,UPI,Success,0.0
O001434,S003387,U02046,2025-04-24T21:49:36,393.1,UPI,Success,0.0
O001435,S003392,U02048,2025-05-18T14:12:36,476.56,Wallet,Success,39.0
O001436,S003393,U02049,2025-04-02T10:20:36,1028.42,UPI,Success,0.0
O001437,S003396,U02051,2025-01-11T07:07:36,808.14,UPI,Success,29.0
O001439,S003408,U02057,2025-05-11T15:10:36,592.33,Wallet,Success,29.0
O001440,S003409,U02057,2025-04-29T18:46:36,959.31,UPI,Success,0.0
O001441,S003410,U02058,2025-05-31T11:18:36,850.15,UPI,Success,49.0
O001442,S003419,U02064,2025-02-27T20:15:36,1025.86,UPI,Success,0.0
O001443,S003425,U02067,2025-02-14T22:48:36,244.66,UPI,Success,39.0
O001444,S003427,U02068,2025-01-24T10:28:36,560.61,UPI,Success,49.0
O001445,S003428,U02068,2025-05-11T21:56:36,774.71,Card,Success,39.0
O001446,S003429,U02069,2025-05-26T16:20:36,897.1,UPI,Success,49.0
O001447,S003437,U02073,2025-04-10T22:14:36,1109.4,UPI,Success,0.0
O001448,S003439,U02075,2025-05-19T17:55:36,692.43,UPI,Success,39.0
O001451,S003448,U02082,2025-02-25T12:31:36,871.8,Wallet,Success,39.0
O001452,S003451,U02085,2025-04-18T15:52:36,1167.59,UPI,Success,0.0
O001453,S003452,U02085,2025-05-30T11:53:36,1193.67,UPI,Success,59.0
O001454,S003453,U02086,2025-05-11T12:20:36,1525.05,Wallet,Success,0.0
O001455,S003455,U02088,2025-02-13T14:37:36,1090.79,UPI,Success,39.0
O001456,S003457,U02089,2025-06-05T20:06:36,1056.68,UPI,Success,19.0
O001457,S003462,U02092,2025-04-28T08:19:36,610.23,UPI,Success,0.0
O001458,S003463,U02092,2025-03-02T16:39:36,1107.61,Cash on Delivery,Success,0.0
O001459,S003464,U02093,2025-01-08T17:14:36,1119.78,UPI,Success,0.0
O001460,S003466,U02095,2025-03-14T20:31:36,765.35,UPI,Success,29.0
O001461,S003470,U02098,2025-02-15T20:46:36,598.42,Card,Success,19.0
O001462,S003471,U02099,2025-06-02T12:49:36,660.66,UPI,Success,69.0
O001463,S003472,U02100,2025-05-17T12:28:36,512.31,Wallet,Success,29.0
O001464,S003475,U02103,2025-04-08T17:48:36,675.85,UPI,Success,69.0
O001465,S003477,U02103,2025-01-10T09:09:36,833.4,UPI,Success,29.0
O001466,S003478,U02104,2025-03-01T09:28:36,621.75,Card,Success,49.0
O001467,S003479,U02105,2025-01-07T14:12:36,1115.7,UPI,Success,0.0
O001468,S003481,U02105,2025-01-10T12:16:36,497.96,UPI,Success,49.0
O001469,S003483,U02107,2025-04-11T07:24:36,680.88,Card,Success,29.0
O001470,S003484,U02107,2025-06-01T17:18:36,675.21,UPI,Success,0.0
O001471,S003485,U02108,2025-02-10T15:13:36,1005.15,UPI,Success,0.0
O001472,S003486,U02108,2025-02-28T22:43:36,783.84,Card,Success,39.0
O001473,S003491,U02111,2025-04-27T11:36:36,1030.57,Card,Success,39.0
O001474,S003493,U02113,2025-05-09T17:01:36,916.64,Wallet,Success,29.0
O001475,S003494,U02113,2025-02-17T12:12:36,921.42,UPI,Success,0.0
O001476,S003496,U02114,2025-01-31T15:18:36,663.04,UPI,Success,0.0
O001477,S003497,U02115,2025-04-18T13:52:36,952.49,UPI,Success,49.0
O001478,S003498,U02115,2025-04-11T15:10:36,1001.1,Card,Success,0.0
O001479,S003499,U02116,2025-06-12T09:57:36,452.11,UPI,Success,39.0
O001480,S003504,U02119,2025-03-05T09:30:36,644.01,Wallet,Success,69.0
O001481,S003505,U02119,2025-05-23T14:41:36,353.68,Card,Success,29.0
O001482,S003509,U02122,2025-02-14T21:09:36,469.49,UPI,Success,19.0
O001483,S003511,U02124,2025-06-09T13:54:36,555.4,UPI,Success,49.0
O001484,S003515,U02127,2025-01-20T16:22:36,1496.03,UPI,Success,29.0
O001485,S003518,U02130,2025-03-17T21:22:36,640.86,Card,Success,39.0
O001486,S003519,U02130,2025-02-07T19:22:36,1211.97,Cash on Delivery,Success,59.0
O001487,S003523,U02133,2025-04-05T22:04:36,933.44,Card,Success,0.0
O001488,S003526,U02134,2025-03-07T07:20:36,552.47,UPI,Success,49.0
O001489,S003530,U02136,2025-04-21T11:34:36,577.14,UPI,Success,29.0
O001490,S003537,U02138,2025-03-03T17:28:36,1043.84,UPI,Success,0.0
O001492,S003542,U02140,2025-05-12T22:59:36,640.43,Card,Success,29.0
O001493,S003546,U02142,2025-05-08T20:36:36,523.92,UPI,Success,29.0
O001494,S003551,U02144,2025-05-08T11:33:36,729.79,Card,Success,0.0
O001495,S003553,U02145,2025-04-27T10:39:36,1363.79,Wallet,Success,0.0
O001496,S003558,U02149,2025-03-18T08:39:36,554.9,Card,Success,59.0
O001497,S003561,U02151,2025-01-17T18:51:36,627.39,Card,Success,39.0
O001499,S003565,U02153,2025-02-06T12:26:36,702.14,UPI,Success,29.0
O001500,S003566,U02153,2025-05-07T14:03:36,749.61,Card,Success,69.0
O001501,S003571,U02155,2025-06-18T10:26:36,475.38,Card,Success,49.0
O001503,S003573,U02155,2025-04-08T13:38:36,1161.61,UPI,Success,0.0
O001504,S003574,U02156,2025-05-22T18:44:36,804.41,Wallet,Success,19.0
O001505,S003577,U02157,2025-03-07T09:24:36,360.67,Wallet,Success,39.0
O001506,S003579,U02159,2025-04-15T09:06:36,1129.22,UPI,Success,0.0
O001507,S003584,U02163,2025-04-26T15:03:36,630.84,Wallet,Success,39.0
O001508,S003586,U02165,2025-06-26T16:00:36,759.57,Card,Success,19.0
O001509,S003588,U02167,2025-03-22T07:24:36,549.97,UPI,Success,69.0
O001510,S003591,U02170,2025-01-03T14:21:36,664.22,UPI,Success,49.0
O001511,S003593,U02171,2025-03-07T19:43:36,1119.96,Card,Success,0.0
O001512,S003594,U02172,2025-04-13T08:19:36,627.34,UPI,Success,29.0
O001513,S003595,U02173,2025-02-15T10:21:36,456.43,UPI,Success,39.0
O001514,S003599,U02175,2025-02-01T20:20:36,337.47,UPI,Success,39.0
O001515,S003601,U02176,2025-01-07T14:28:36,1368.17,Card,Success,0.0
O001516,S003603,U02177,2025-02-23T09:17:36,800.23,Card,Success,19.0
O001517,S003606,U02178,2025-04-07T07:38:36,571.75,Card,Success,39.0
O001518,S003607,U02178,2025-03-06T18:27:36,1065.33,UPI,Success,0.0
O001519,S003609,U02179,2025-01-18T18:06:36,993.87,Card,Success,0.0
O001520,S003610,U02179,2025-03-19T15:04:36,669.25,UPI,Success,39.0
O001521,S003611,U02180,2025-01-19T09:39:36,598.45,Card,Success,29.0
O001522,S003612,U02180,2025-04-30T20:00:36,290.18,UPI,Success,0.0
O001523,S003615,U02182,2025-01-12T10:09:36,915.33,UPI,Success,49.0
O001524,S003616,U02183,2025-02-06T19:37:36,1262.85,UPI,Success,0.0
O001525,S003619,U02184,2025-04-05T13:01:36,631.22,UPI,Success,49.0
O001526,S003620,U02185,2025-01-16T10:20:36,416.8,Wallet,Success,59.0
O001527,S003621,U02186,2025-02-04T22:00:36,563.18,Cash on Delivery,Success,0.0
O001530,S003628,U02188,2025-06-17T08:55:36,1090.82,Cash on Delivery,Success,0.0
O001531,S003634,U02190,2025-03-15T12:39:36,710.97,UPI,Success,29.0
O001532,S003635,U02191,2025-05-11T19:26:36,345.09,UPI,Success,29.0
O001533,S003636,U02192,2025-06-27T11:55:36,919.43,Wallet,Success,0.0
O001534,S003639,U02193,2025-03-16T22:58:36,691.95,UPI,Success,0.0
O001535,S003640,U02193,2025-04-15T08:18:36,894.35,UPI,Success,69.0
O001536,S003641,U02194,2025-06-13T18:19:36,645.24,UPI,Success,29.0
O001537,S003643,U02195,2025-05-17T17:00:36,761.9,Cash on Delivery,Success,59.0
O001538,S003644,U02196,2025-05-19T20:23:36,754.42,UPI,Success,39.0
O001539,S003646,U02197,2025-05-27T09:13:36,1789.87,Cash on Delivery,Success,0.0
O001540,S003653,U02201,2025-03-07T20:26:36,650.36,Wallet,Success,39.0
O001542,S003657,U02202,2025-01-05T11:27:36,399.87,UPI,Success,0.0
O001543,S003666,U02206,2025-05-31T10:27:36,912.63,Wallet,Success,0.0
O001544,S003667,U02206,2025-05-05T11:13:36,516.98,UPI,Success,19.0
O001545,S003670,U02208,2025-03-14T10:37:36,727.77,Card,Success,49.0
O001546,S003671,U02208,2025-01-23T07:06:36,581.37,UPI,Success,19.0
O001547,S003672,U02208,2025-05-25T08:16:36,1066.23,Cash on Delivery,Success,0.0
O001548,S003674,U02210,2025-04-01T07:53:36,869.93,UPI,Success,29.0
O001549,S003675,U02211,2025-02-22T14:38:36,581.29,Cash on Delivery,Success,49.0
O001550,S003677,U02211,2025-05-10T16:53:36,559.42,UPI,Success,49.0
O001551,S003678,U02212,2025-05-15T17:24:36,635.91,Card,Success,59.0
O001552,S003681,U02214,2025-02-25T22:30:36,1096.17,UPI,Success,0.0
O001553,S003683,U02215,2025-06-24T12:27:36,882.57,UPI,Success,19.0
O001554,S003687,U02218,2025-01-31T22:51:36,1121.08,UPI,Success,0.0
O001555,S003690,U02219,2025-02-06T22:51:36,607.97,UPI,Success,49.0
O001556,S003694,U02221,2025-03-27T10:45:36,926.94,UPI,Success,0.0
O001557,S003696,U02222,2025-05-03T13:13:36,607.91,UPI,Success,49.0
O001558,S003698,U02224,2025-06-21T14:04:36,642.57,UPI,Success,49.0
O001559,S003699,U02224,2025-02-07T09:19:36,696.45,Cash on Delivery,Success,0.0
O001560,S003700,U02225,2025-03-21T10:23:36,1292.52,Wallet,Success,0.0
O001561,S003703,U02226,2025-06-30T17:47:36,777.96,Cash on Delivery,Success,19.0
O001562,S003704,U02227,2025-03-26T13:18:36,581.4,Wallet,Success,0.0
O001563,S003706,U02228,2025-02-02T18:15:36,311.8,Wallet,Success,19.0
O001564,S003708,U02228,2025-02-25T10:33:36,825.28,Wallet,Success,19.0
O001566,S003712,U02230,2025-04-20T14:30:36,1299.85,UPI,Success,49.0
O001567,S003714,U02230,2025-02-28T19:14:36,455.69,Wallet,Success,49.0
O001568,S003715,U02231,2025-03-07T15:51:36,784.44,Card,Success,19.0
O001569,S003719,U02232,2025-03-09T15:58:36,770.79,UPI,Success,29.0
O001570,S003724,U02235,2025-03-27T11:14:36,1341.48,UPI,Success,0.0
O001572,S003728,U02239,2025-05-22T07:22:36,780.57,Cash on Delivery,Success,39.0
O001575,S003738,U02246,2025-06-12T07:07:36,631.35,Wallet,Success,29.0
O001577,S003742,U02248,2025-03-30T16:20:36,688.08,UPI,Success,39.0
O001578,S003744,U02250,2025-02-16T12:19:36,744.5,Wallet,Success,39.0
O001579,S003748,U02252,2025-01-17T12:19:36,696.03,UPI,Success,49.0
O001581,S003751,U02254,2025-02-06T22:56:36,499.83,UPI,Success,39.0
O001583,S003753,U02254,2025-05-18T09:02:36,810.69,Cash on Delivery,Success,59.0
O001584,S003756,U02256,2025-06-02T22:55:36,455.3,Cash on Delivery,Success,49.0
O001586,S003767,U02261,2025-02-16T15:07:36,815.04,Card,Success,69.0
O001587,S003770,U02263,2025-01-19T11:05:36,595.12,Card,Success,0.0
O001588,S003771,U02263,2025-06-25T18:16:36,510.28,UPI,Success,29.0
O001589,S003772,U02264,2025-01-16T17:38:36,383.45,Card,Success,39.0
O001590,S003773,U02265,2025-06-06T17:51:36,388.67,UPI,Success,29.0
O001591,S003775,U02266,2025-04-05T14:53:36,472.3,UPI,Success,69.0
O001592,S003776,U02267,2025-01-07T18:25:36,483.8,UPI,Success,49.0
